Food Title,Author Name,Image URL,Recipe URL
Malvani Kurkuri Bhindi Recipe - Moongphali Bhindi Sabzi,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Malvani_Bhindi_Masala_Recipe_Moongphali_Bhindi_Sabzi-2_400x320.jpg,https://www.archanaskitchen.com/malvani-kurkuri-bhindi-recipe
Mexican Style Pumpkin and Spinach Quesadillas Recipe,Karthika Gopalakrishnan,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Karthika_Gopalakrishnan/Pumpkin_and_Spinach_Quesadillas_400x320.jpg,https://www.archanaskitchen.com/pumpkin-and-spinach-quesadillas-recipe
Cheese Garlic Bread Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Appetizers/Cheese_Garlic_Bread_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/cheese-garlic-bread-recipe
Arbi Shimla Mirch Sabzi Recipe – Colocasia Capsicum Sabzi,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Simla_Mirchi_Arbi_Sabzi_Recipe__Capsicum__Colocasia_Dry_Curry__400x320.jpg,https://www.archanaskitchen.com/arbi-shimla-mirch-sabzi-recipe-colocasia-capsicum-sabzi
Vegetarian Pad Thai Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Vegetarian_Pad_Thai_Recipe-4-2_400x320.jpg,https://www.archanaskitchen.com/vegetarian-pad-thai
Chicken Sholay Kebab Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/poojanadkarni/Chicken_Sholay_Kebab_Recipe_4_400x320.jpg,https://www.archanaskitchen.com/chicken-sholay-kebab-recipe
no-title,Archana Doshi,no-image,no-url
Sankara Meen Kuzhambu Recipe,Karthika Gopalakrishnan,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/KarthikaKrishnan/Sankara_Meen_Kuzhambhu_400x320.jpg,https://www.archanaskitchen.com/sankara-meen-kuzhambhu
Mushroom Stroganoff Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl-archanaskitchen.com/Mushroom_Storgonoff_Recipe_400x320.jpg,https://www.archanaskitchen.com/mushroom-storgonoff-recipe
Dim Posto Recipe - Bengali Egg Curry With Poppy Seeds,Usashi Mandal,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/usashis-gmail.com/Hasher_Dim_Posto__Duck_egg_curry_with_poppy_seed_paste_400x320.jpg,https://www.archanaskitchen.com/dim-posto-recipe-bengali-egg-curry-with-poppy-seeds
Brown Rice & Quinoa Risotto Recipe,Archana's Kitchen,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/sept%2029/Brown_Rice_and_Quinoa_Rissoto_With_Mushroom_Recipe-2.jpg,https://www.archanaskitchen.com/brown-rice-quinoa-risotto-recipe
Kashmiri Kokur T Nadir Recipe-Chicken and Lotus Stem Curry,Shaheen Ali,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/shaheen_ali/Kashmiri_Kokur_t_Nadir__Chicken_and_Lotus_Steam__400x320.jpg,https://www.archanaskitchen.com/kashmiri-kokur-t-nadir-recipe-chicken-and-lotus-stem-curry
Punjabi Style Lobia Masala Recipe (Black Eyed Peas Masala),Pooja Thakur,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Pooja_Thakur/Punjabi_style_lobia_masalaBlack_eyed_Peas_Masala_in_Punjabi_Style_400x320.jpg,https://www.archanaskitchen.com/punjabi-style-lobia-masala-recipe-black-eyed-peas-masala
Cabbage & Buttermilk Curry Recipe,Megha Joshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Chatori_Ladki/Cabbage__Buttermilk_Curry_400x320.jpg,https://www.archanaskitchen.com/cabbage-buttermilk-curry-recipe
Moroccan Eggplant And Garbanzo Stew Recipe,Nithya Anantham,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/nithya.anantham/Eggplant_and_Garbanzo_Stew_Recipe_400x320.jpg,https://www.archanaskitchen.com/moroccan-eggplant-and-garbanzo-stew-recipe
no-title,Archana Doshi,no-image,no-url
Refried Beans and Mushroom Tostada Recipe,Madhuli Ajay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Madhuli_Ajay/Refried_beans_and_Mushroom_Tostadas_400x320.jpg,https://www.archanaskitchen.com/refried-beans-and-mushroom-tostada-recipe-mexican-toasted-tortillas-with-beans
Karnataka Style Beetroot Palya Recipe,Nithya Anantham,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/nithya.anantham/Karnataka_Style_Beetroot_Palya_Recipe_400x320.jpg,https://www.archanaskitchen.com/karnataka-style-beetroot-palya-recipe
Thai Style Beansprouts & Raw Mango Salad Recipe,Praerna Kartha,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Salads/Thai_Style_Bean_Sprout_raw_mango_salad_Recipe_400x320.jpg,https://www.archanaskitchen.com/thai-style-beansprouts-raw-mango-salad-recipe
"Pineapple, Onions and Cabbage Slaw with Honey Mustard Recipe",Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Pineapple_Onions_and_Cabbage_Slaw_with_Honey_Mustard_Recipe_400x320.jpg,https://www.archanaskitchen.com/pineapple-onions-and-cabbage-slaw-with-honey-mustard-recipe
Baked Amritsari Kulcha Recipe (Without Yeast),Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/Baked_Amritsari_Kulcha_Recipe_Without_Yeast-1_400x320.jpg,https://www.archanaskitchen.com/baked-amritsari-kulcha-recipe-without-yeast
Lobia Masala Recipe (Black Eyed Bean Curry) - Roz Ka Khana With Figaro Olive Oil,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/0-Archana/11-long-format-Punjabi_Lobia_Masala_Figaro_Olive_Oil-2_400x320.jpg,https://www.archanaskitchen.com/black-eyed-bean-curry
One Pot Aloo Gobi Sabzi Recipe Using Preethi Electric Pressure Cooker,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Vegetables_Dry/Preethi_Electric_Pressure_Cooker_One_Dish_One_Pot_Aloo_Gobi_Recipe_Video-1_400x320.jpg,https://www.archanaskitchen.com/one-pot-aloo-gobi-sabzi-recipe-using-electric-pressure-cooker
no-title,Archana Doshi,no-image,no-url
Szechuan Vegetarian Fried Rice,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/oct-7/Vegetarian_Sichuan_Fried_Rice-1_400x320.jpg,https://www.archanaskitchen.com/sichuan-style-vegetarian-fried-rice-recipe
Bengali Kosha Mangsho Recipe-Slow Cooked Mutton Curry,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/sept-26/Bengali_Kosha_Mangsho_Mutton_Curry_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/bengali-kosha-mangsho-recipe-slow-cooked-mutton-curry-recipe
Roasted Walnut Zucchini Carrot Salad in Red Wine Vinaigrette Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Affiliate-Articles/Recipe_Collection/Roasted_Walnut_Zucchini_Carrot_Salad_in_Balsamic_vinaigrette_7_400x320.jpg,https://www.archanaskitchen.com/roasted-walnut-zucchini-carrot-salad-in-red-wine-vinaigrette-recipe
Curd Oats Recipe,Nithya Anantham,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Nithya_Anantham/Curd_Oats_Recipe_400x320.jpg,https://www.archanaskitchen.com/curd-oats-recipe
Baked Modak and Karanji/Gujiya Recipe,Pooja Nadkarni,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Pooja_Nadkarni/Baked_Modak_and_Karanji_400x320.jpg,https://www.archanaskitchen.com/baked-modak-and-karanji-recipe
Matar Karanji /Gujiya Recipe (Maharashtrian Deep Fried Savoury Pastry),Madhuli Ajay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/madhulia/Matar_Karanji_Spicy_Maharashtrian_deep_fried_snack_400x320.jpg,https://www.archanaskitchen.com/matar-karanji-recipe-maharashtrian-deep-fried-savoury-pastry
Creamy Spinach & Cheese Bread Toast Recipe,Pooja Thakur,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/pooja/Spinach_Cheese_Toast_400x320.jpg,https://www.archanaskitchen.com/creamy-spinach-cheese-bread-toast-recipe
Zhejiang Style Crispy Five Spice Powder Spring Roll Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/_Zhejiang__Style_Crispy_Five_Spice_Powder_Spring_Roll_Recipe_400x320.jpg,https://www.archanaskitchen.com/zhejiang-style-crispy-five-spice-powder-spring-roll-recipe
Thakkali Vengaya Sambar Recipe - Tomato Onion Sambar,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/south_indian/Thakkali_Vengayam_Sambar_Tomato_Onion_Recipe_South_Indian-1_400x320.jpg,https://www.archanaskitchen.com/tomato-onion-sambar-thakkali-vengayam-sambar
Creamy Sweet Corn And Jalapeno Dip Recipe,Nithya Anantham,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/nithya.anantham/Corn_Pesto_Dip_400x320.jpg,https://www.archanaskitchen.com/creamy-sweet-corn-and-jalapeno-dip-recipe
no-title,Archana Doshi,no-image,no-url
Chettinad Sura Meen Kuzhambu Recipe (Shark Fish Curry),Shaheen Ali,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Shaheen_Ali/CHETTINAD_SURA_MEEN_KUZHAMBU__SHARK_FISH_CURRY_400x320.jpg,https://www.archanaskitchen.com/chettinad-sura-meen-kuzhambu-recipe-shark-fish-curry
Corn Toast Recipe With Moong Sprouts & Vegetables,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Breakfast/Sweet_Corn_and_Sprout_Open_Toast_Recipe-6_400x320.jpg,https://www.archanaskitchen.com/corn-toast-recipe-with-moong-sprouts-vegetables
Teriyaki Tofu Recipe,Uma Raghuraman,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Uma_Raghuraman/Teriyaki_Tofu_A__Japanese_Starter_under_10_minutes_400x320.jpg,https://www.archanaskitchen.com/teriyaki-tofu-recipe
Maharashtrian Gopalkala Recipe (Curd Poha With Fruits),Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/19-Jan/Maharashtrian_Gopalkala_Recipe_Curd_Poha_With_Fruits-3_400x320.jpg,https://www.archanaskitchen.com/gopalkala-recipe-curd-poha-with-fruits
Bhaat Na Muthiya Dhokla Recipe | Gujarati Farsan | Snack,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2021/Bhaat_Na_Muthia_Dhokla_recipe_4_400x320.jpg,https://www.archanaskitchen.com/bhaat-na-muthia-dhokla
Restaurant Style Hara Bhara Kebab Recipe - Vegetarian Green Patties,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2021/Hara_Bara_Kebab_Video_Recipe_17_400x320.jpg,https://www.archanaskitchen.com/restaurant-style-hara-bhara-kebab-recipe-vegetarian-green-patties
Devil's Food Cake | Chocolate Ganache Cake | Made From Archana's Kitchen No Maida Rich Chocolate Cake Mix,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/Cake_Mix_Recipes/Eggless_Devils_Food_Cake_Recipe_Video_Using_Archanas_Kitchen_Rich_Chocolate_Cake_Recipe_Video_3_400x320.jpg,https://www.archanaskitchen.com/devil-s-food-cake-made-from-archana-s-kitchen-eggless-rich-chocolate-cake-mix
Prawn Cutlets With Sweet Potatoes Wedges Recipe,Shibani,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Shibani/Prawn_Cutlets_with_sweet_potatoes_wedges_400x320.jpg,https://www.archanaskitchen.com/prawn-cutlets-with-sweet-potatoes-wedges-recipe
Udupi Style Huli Podi Recipe (Sambar Powder),Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Udupi_Style_Huli_Pudi_Recipe_Sambar_mix_Recipe_400x320.jpg,https://www.archanaskitchen.com/udupi-style-huli-pudi-recipe-sambar-mix-recipe
Maharastrian Kairichi Amti Recipe - Raw Mango Curry Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Maharastrian_Kairichi_Amti_Recipe_Raw_Mango_Curry_Recipe_1_400x320.jpg,https://www.archanaskitchen.com/maharastrian-kairichi-amti-recipe-gravied-green-mango
High Protein Spinach Basil & Cheese Omelette Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/oct-6/High_Protien_Spinach_Basil_and_Cheese_Omlette_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/high-protein-spinach-basil-cheese-omelette-recipe
"Moroccan Fennel, Roasted Beet & Citrus Salad with Fennel-Beet Yogurt Dressing Recipe",Rupal Patel,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Rupal/Fennel_Roasted_Beet__Citrus_Salad_with_FennelBeet_Yogurt_Dressing_400x320.jpg,https://www.archanaskitchen.com/fennel-roasted-beet-citrus-salad-with-fennel-beet-yogurt-dressing
"Pesto Pizza Recipe With Sun Dried Tomatoes, Mushrooms, Pineapples And Olives",Divya Shivaraman,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Divya_Shivaraman_/Olive_Pizza_with_Basil_walnut_pesto_sundried_tomatoes_pineapple_and_mushroom_400x320.jpg,https://www.archanaskitchen.com/pesto-pizza-recipe-with-sun-dried-tomatoes-mushrooms-pineapples-and-olives
Chettinad Rasam Powder Recipe,Uma Raghuraman,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Uma_Raghuraman/Chettinad_Rasam_Powder_400x320.jpg,https://www.archanaskitchen.com/chettinad-rasam-powder-recipe
Dal Palak Recipe With Moong & Masoor Dal,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Dal_Khadi_Curry/Dal_Palak_Recipe_Healthy_Spinach_Lentil_Curry-2_400x320.jpg,https://www.archanaskitchen.com/dal-palak-recipe-spinach-and-lentil-curry
Spinach Corn Au Gratin Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/1-Archana/Spinach_and_Corn_Au_Gratin_1_400x320.jpg,https://www.archanaskitchen.com/spinach-and-corn-au-gratin-recipe-with-cheesy-dip
no-title,Archana Doshi,no-image,no-url
Mini Pita Pizza With Tahini Roasted Vegetables Recipe,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Mini_Pita_Pizza_With_Tahini_Roasted_Vegetables_Recipe__400x320.jpg,https://www.archanaskitchen.com/mini-pita-pizza-with-tahini-roasted-vegetables-recipe
Stuffed Mooli Paratha Recipe (Radish Flat Bread),Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2017/0-Archana/7_short_format_Stuffed_mooli_Paratha_Video_Figaro_Olive_Oil_recipe-1_400x320.jpg,https://www.archanaskitchen.com/stuffed-mooli-paratha-recipe-radish-flat-bread
Couscous Eggplant And Tomato Gratin Recipe,Madhuli Ajay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Madhuli_Ajay/Couscous_Eggplant_and_Tomato_Gratin_400x320.jpg,https://www.archanaskitchen.com/couscous-eggplant-and-tomato-gratin-recipe
Paneer Tikka Pulao Recipe,Swathy Nandhini,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/swathynandhini/PANEER_TIKKA_PULAO_400x320.jpg,https://www.archanaskitchen.com/paneer-tikka-pulao-recipe
Corn and Spinach Whole Wheat Calzone Recipe,Anitha Balaji,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Anitha_Balaji/Corn_and_Spinach_Whole_Wheat_Calzone_Recipe-1_400x320.jpg,https://www.archanaskitchen.com/corn-and-spinach-whole-wheat-calzone-recipe
Cream of Pumpkin Soup Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/World_Soups/shutterstock_225203902_400x320.jpg,https://www.archanaskitchen.com/cream-of-pumpkin-soup
Urulaizhilangu Podimas (South Indian Style Potato Mash),Nithya Anantham,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Nithya_Anantham/urulaizhilangu_Podimas_South_Indian_Style_Potato_Mash_400x320.jpg,https://www.archanaskitchen.com/urulaizhilangu-podimas-south-indian-style-potato-mash
Creamy Radish Soup Recipe With Sweet Potato,Madhuli Ajay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Madhuli_Ajay/Creamy_Radish_soup_400x320.jpg,https://www.archanaskitchen.com/creamy-radish-soup-recipe-with-sweet-potato
Mullangi Mor Pachadi Recipe (Radish in spicy tempered Yogurt Gravy Recipe),Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Mullangi_Mor_Pachadi_Recipe_Radish_in_spicy_tempered_Curd_Gravy_Recipe_400x320.jpg,https://www.archanaskitchen.com/mullangi-mor-pachadi-recipe-radish-in-spicy-tempered-curd-gravy-recipe
no-title,Archana Doshi,no-image,no-url
"Summer Lettuce Salad with Cucumber, Tomato & Feta Recipe",Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/April-26/Summer_Lettuce_Salad_With_Cucumber_Tomato_Feta-1_400x320.jpg,https://www.archanaskitchen.com/green-leaf-salad-with-cucumber-tomato-feta-recipe
Herbed Brown Rice Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/July-25/Herbed_Brown_Rice_Recipe-3_400x320.jpg,https://www.archanaskitchen.com/herbed-brown-rice-recipe
Greek Style Spinach Spanakopita Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/Greek_Style_Spinach_Spanakopita_Recipe_400x320.jpg,https://www.archanaskitchen.com/greek-style-spinach-spanakopita-recipe
Stuffed Gilka Recipe (Maharashtrian Style Stuffed Silk Squash),Madhuli Ajay,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/madhulia/Stuffed_Gilka_Maharashtrian_style_stuffed_Silk_Squash_400x320.jpg,https://www.archanaskitchen.com/stuffed-gilka-recipe-maharashtrian-style-stuffed-silk-squash
Chocolate Rava Ladoo Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2019/Chocolate_Rava_Ladoo_Recipe_17_400x320.jpg,https://www.archanaskitchen.com/poha-ladoo-with-chocolate-and-coconut-recipe
Dubki Wale Aloo Recipe - Potatoes In A Spicy North Indian Gravy,Farrukh Aziz Ansari,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Farrukh_Aziz_Ansari/Dubki_Wale_Aloo_400x320.jpg,https://www.archanaskitchen.com/dubki-wale-aloo-recipe-potatoes-in-a-spicy-north-indian-gravy
Creamy Garlic Mashed Potatoes Recipe,Sapana Behl,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Sapana_Behl/Creamy_Garlic_Mashed_Potatoes_400x320.jpg,https://www.archanaskitchen.com/creamy-garlic-mashed-potatoes-recipe
3 Beans Stuffed Quesadillas Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/sibyl_sunitha/3_Beans_Stuffed_Quesadillas_Recipe__400x320.jpg,https://www.archanaskitchen.com/3-beans-stuffed-quesadillas-recipe
Masaledar Moongphali Til Wale Aloo Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/Khatte_Moongphali_Aloo_Masala_Recipe_Spicy_And_Tangy_Peanut_And_Potato_Roast-1_400x320.jpg,https://www.archanaskitchen.com/masaledar-moongphali-til-wale-aloo-recipe
Green Moong Dal Paratha Recipe - Stuffed Lentil Flatbread,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/Indian_Breads/Moong_Dal_Paratha_Stuffed_Lentil_Flat_Bread-1-2_400x320.jpg,https://www.archanaskitchen.com/green-moong-dal-paratha-stuffed-lentil-flat-bread
no-title,Archana Doshi,no-image,no-url
Grilled Chicken Wings Recipe,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Saffola_FitFoodie/9-Grilled_Chicken_Wings_Recipe_Saffola_Oats_Fit_Foodie-1_400x320.jpg,https://www.archanaskitchen.com/grilled-chicken-wings-recipe
Lagan Ki Machli Recipe - Delicious Pomfret Curry,Archana's Kitchen,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/1-Author/Pooja_Thakur/Lagan_Ki_Machli_Recipe_With_Pan_Fried_Pomfret-1_400x320.jpg,https://www.archanaskitchen.com/lagan-ki-machli-recipe-delicious-pomfret-curry
Fresh & Juicy Chickpea Salad with Fruits & Vegetables,Archana Doshi,https://www.archanaskitchen.com/imgcache/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2016/1-Archana/Fresh_and_Juicy_Chickpea_Salad_with_Fruits__Vegetables-1_400x320.jpg,https://www.archanaskitchen.com/chickpea-orange-salad-with-pomegranate-and-mint
